crimeID,longitude,latitude
6073e3e1fa765142e036509f6a6bd5440a1cee8c70e7d77b38b9541ee55ccfee,-0.112677,51.505035
6249360f905ffdb4015e86d736ff41bc130c1d7eae5139b1148178baadc1b892,-0.159461,51.51335
647803a9f022e908680120a15fae720b3f4b6216863ba6bfc363731bceca503c,-0.353797,51.528755
698a6bfa80dfdc32ddda7f8f3c0247f01f28099d420e95a7f273bc1eb579f7bb,-0.02471,51.582865
6c3c633682a8798a93ebf3f38dab8ce5e77fb6ac02c83bc6af836748892177eb,0.020867,51.457036
704cd955861d4188ac9bb10995a6812e09f18657e14070f443d51f74bb72b7ae,0.185098,51.578111
71dcf83f5a4ced7ce91a06a9ac4d010344b1542e5009a79268f51d9c5aa8e080,-0.131355,51.511997
71fa0dfe3a498380f9d3e3c9b167625bbc781dc96b0699951e3a2ddc3f00822d,-0.002492,51.537202
78582914f2d991fd5bc0032fd66ba838dbf1fe500f81875a0291112b8c2b65eb,-0.383309,51.515273
785b4a86a20cbdbae1fafd81fee3896304d945fa4acebb9379fc636143dd15ce,-0.025303,51.670695
7922546da978e95a36214ce12dbd3c17723dfc8b716bd055207e92db83b8bc3f,-0.008191,51.489206
7b01ee0738b650e9685fba38bdd6404bb064fae887b4df4c2a75dc34b030c9a4,-0.185469,51.384982
7be37b5d9f76490b1961d0f3cf53d5535716139ac2622815717a7f2a83f1b1c7,-9.9E-5,51.542107
7c929d603d5e211a6b9118ee0eee0980532839d4a7b325be4b07ae44ce282d1e,-0.122276,51.60585
7e632e97cfa63d8d0209c558bacfa925bcaed7e7622b9230d19ed8cd437c7255,-0.042072,51.525145
7e82c5a52c5e9f54056222014f8a95b0ee142cb446057db8eb367c5b30bdb371,-0.356519,51.472745
7f218bad4c5d5359504b33c6cff3298ace20e559624cc69d0b38387fcd94f302,-0.138884,51.555685
802357980f4ab0f8cc9231efdf90db1f7b9199fb9dbd48289da8c765f067277a,0.140457,51.551713
81642e015c01a9e6d69650e8f7e5d41dfe6be8d1267cbcfc1ad41cdde501931d,-0.298805,51.415539
81cfb189ca3dc19559b7984681d8c2d3605bf165f11fbd0600bc590ae0f56f37,-0.181272,51.539246
83888277adc785065204d0f2f34b75196a4345b9fb44c36aaa24cd4a8dae4b3d,-0.186554,51.520642
84e61fe14b4982d9f5cf3bb18366663fb346cead9b816280700a48b5379d8ff9,-0.204792,51.457454
8646ac6bcb385d14edea714d7cf427364a6902ffb9d73d9ab576917dc73d6fe8,0.131543,51.510355
885668f9a483b502c15c14499a70368752e91c2a3e7ced73ebda61a9bd776971,-0.10996,51.524379
8e56eca74c3a52c0115031d236d67cbb0fa5fce8caf4e87b16bfb7de6f2cfd82,-0.062776,51.614712
8f09ced6df8d7ab91ca93ec8926b70d1a8e850e3e6f0a6e343d2c915a23552c9,-0.37907,51.588788
8f11f7d69886a211a3acf5e22df88d2882eb21a3cf70a9788f04c04ff268a04b,-0.221881,51.508108
8f2e76fbdec0070169122dbbeaf2b4eca99ace11f8af6e32c6dde22ec33b2941,-0.058679,51.493632
8fa0cb256b9629f8d07fcf87bf2c39c57f61184caff1fa8c0b891f9416b1c6f5,-0.142687,51.457997
91fa8194c98e5169856d98d44c0afc4ccf11934b340c8971afdb6ce16f290665,0.082245,51.563534
92d826f802a2466f01dd47e58cd575960b865675c81c4ec80f3b942b232177ff,-0.262906,51.541482
961f0ac235b0fd11c2841a9448c9697169cab8dd927de953d302a05d8e314536,-0.090398,51.373633
99d9ce55466e6f49444f464e8970e19e0d3fcea889209f7f99626018a350ec7a,-0.107938,51.593291
9a6bafbd562611bca76f9edbabf8e9ac8b623aebbd7fb3eb57b4d7fc44ea0253,-0.018128,51.562628
9b3601e66697aa6084a9e5c262fac0ac2dabaf786267dcc98a9d8ffda1c6e6ab,-0.210038,51.516147
9bc1bdc3586be568401f26d93c14d61c80aca01371ff790889951236d2a66b25,-0.035722,51.659522
9fadc1e747c11b6e2c6c83e37707fb03c8e4e0abf6b8c105007cce4e50527c35,-0.269858,51.507602
a0470d77a94b988853faec02b49cfa6e8963e7f1cf3b258cfc7017843c73f610,0.069054,51.481717
a2dea6605e5da5825796068588f98f48990042d37cf42c7195dc821bfa0535f9,-0.056561,51.568784
a7a996dd33a7b96e96d63c60339e24077b595032fa8b24c6cb254e4a854c5040,-0.324102,51.533766
a84152d79d0d82944d69b9dea4c5178d763cea911e6f4d94a97eec65b72799bd,-0.09454,51.527025
a85844f1e37c0d2619a92b694103462c4429ef19f067485ef13ffda3c7edd99c,-0.133641,51.428861
a917aa1f8a84d6880b75c5c8cda0ce4135b2c8a8431a12627f56ef71a90f6600,-0.094451,51.582309
b0653ad0e4976eb074b52f97125753ee5ca28b4d6bad80c56355fabab6f9241a,-0.251174,51.46453
b0ac07f72e042f13835fb6531e47cc918c7ed9175e3a3e82d34d5e094e17566c,-0.232964,51.573605
b0b5f960d52e6dd47fb2aae4e32f0f486f46fd89241f40cd1ed1629e66d5ca67,-0.053539,51.555757
b18fc2c8f06aa7e8ec442c57d3de9d9c5fae2c6a53862584aa09d12e970bbdb8,-0.445636,51.529424
b2469347787ce3c0f6401d1a0231abd89051e76dfc1d3ade5e02c6e98ae27902,-0.087384,51.52475
b6a911a03271894810adf7bfb14f0112f70671fa627770cbddf7cf87659e2b1f,0.127639,51.540093
ba64d56960bbdac9b6c6b83a2ba3e426cc208e33835e95a0ff032d3d29fa8751,-0.419732,51.510194
bcbc6d81f62792078c42c55fe87d0050a51c3ee40c4027d48150cdb89855cb74,-0.181459,51.484251
bd1139688f8cb66da4da53ea7231072508737b112148f9a0c9198570901f5c8f,-0.119505,51.455011
be15c61b10aaf58423625d1e3029d5d329e59a71bbffc1742615dcaf7fd1767c,-0.091746,51.384059
c0e4513bfebd4232ee0f6ee5d469869ce3f47e0dec4705bd40aa2d47e72d054d,-0.299751,51.499677
c1116320009cf85276ece23d57241627495da9f039fd3fdf7c628bee73e3fcd6,-0.094137,51.397776
c468fd5f1803ba3f90561dddd83308684668a0573dd3af5534dd3a2823331e19,-0.257744,51.406519
c5add895741a2f891fdc743ad82475e3beab1c52e0167f582ceec709dccfbd17,-0.388539,51.434009
c5f666783646d42a242e8c016472bb052bb4af5a878245537202dc90adf74a2d,-0.257523,51.499282
c7827d1da726e44ca6bcfacbd109d615f06f578846e8dff02317729773cda25a,-0.136794,51.495591
c8055da1a3dcf2efbafc46b048028f75a8d4fdabed4acdfe2c87fa07a6425263,-0.291662,51.553774
c88978424822e5e0008734d0e8cc2d30e4e5a31246620b7b07760a99dc89a95d,0.070973,51.480856
c8eb6fcfa777b468a493e499b936ce04c9fb280070ce75a857f10005562d43df,-0.373085,51.489548
ca55fb1184745add59fd10fa53983ee18c248a789e1fce062d4edda0ba19253c,-0.461124,51.516032
ca94ae319b3c6ad1c41f6219076425c7da1b70d7019d850720b9c3acb55c4d0a,-0.294667,51.372504
cc76ed5916b0e191e16805635bddb3e9616f6b08271a37a0b8c4622de51a0136,0.151083,51.49195
cd565bd4af599aaa89197382151f2d442b464399984a739dc406738760d1bf86,-0.188636,51.397225
ce66eb657f6f50dc1ad7da21bfac91652f18418df6d928d79dc070a2850b7c2f,-0.388568,51.508394
cfc82cccb4459601ec7fd0325098df7dc94136c88bad4df4cd90d80aa16df342,-0.127715,51.343624
d199efd9206156ed1704f104ad5e84d3f8fca48f2027fba9cd0f2a7319416e97,-0.122797,51.526293
da42e26b6af9ffe6f67b2354b418cf18dfcc920117380f748cc53fa853ff77a0,-0.232214,51.508471
dbbb60a9b01fe5dc448b98a6c3f462be26d7b4f8ec005319c7aa6fdda1855904,-0.110733,51.444357
dd142a2265dd52ef56fca510aa465c90d04cd4691133d0458aba83a3f2c48b05,-0.138906,51.523536
ddb031324cc4c9eece57aea864a73d1ec8bfd49844dd4af29bd5eee3d4bc5b7c,-0.055894,51.412094
df50fdbd3d8438efe0ad5d45fec13d6e97a229721d834870c0008013bf72374d,-0.167391,51.421273
df82eb6e4d2a63b5aabe5c4e98a7a8457827c302f2e53035f971189be93e8404,-0.067538,51.531115
df8b535536f5bdb11d613148aa6f5cd3e08c47544105e441cacec6e5ff901ba3,-0.189832,51.624393
e007141974c235a369793c63447c0e46762b683318bc89980696adf327561685,-0.035947,51.525105
e3c336c9244312925e7628be339e0cdd269ce2b96164d847b86c9297f71fecc4,-0.080766,51.417378
e40b175678852ce9d3feb3b2602e840aafb85f70c0a525eaabf0f748985b7f50,0.11912,51.545436
e88abec3ab16cb348026a7384232984bb521f059aa96d6046ae913d108df29fe,-0.220651,51.479026
e93d6feb631d049bf894b1a4fc0ee40dc66bffd2dada9a259ac8b1951bc57064,-0.106184,51.590691
e98beb07d64944d43c6cf645e277fb96d86ff1c87e641b9a4cd66aeb978367c7,-0.128,51.511584
ec1a79e242473126f368b86e765482d54e5254cdec621be9291fff8ab2d52ad1,0.016909,51.402185
ecd99a409ec9a92ed37f167008fea50c1729e55032086fd2e94fe59467956594,0.107056,51.520942
ee289818d585a4a68f475e00b91458d64ffec9367d566f545840859d4fd1e20e,-0.075494,51.582773
f0a20829196f1b777d8e1d7507ae6416724e79bf26dfc30181bfc5a763b4a000,-0.134704,51.535494
f0b6040618e010ceabd18921fc5a575c7ae348d24a72b81171847ff1ace19794,-0.134429,51.520697
f1e3977999f4e3df2e06fe6fc0212184498cfed6fe46494c10fccc4a4d45df88,-0.233137,51.601133
f3c7f35ce0d5bd3f260ee0195c32cbd9e8270fa65f0f1c43a32b020b9e9fd0c7,-0.145235,51.537846
f3ddc834231aa3d82dfc58320b16c4584ee6c5821584a65fff5d7c05836d3885,-0.247816,51.472519
f5137cc135fe0f8cba49a5a5ad6ab8b7486ab59a0b52bb348d81ad094531140a,0.035048,51.493652
f77c9077793087f499cb31e27e9cf91602e9e2f6eaa24041b3629c515fab1045,-0.06662,51.375986
f93575f5a77bbcc233de9ddae01dce02cb8823a103cd0fa5460a5723d9fceb8d,-0.043338,51.475104
f94a9ea30ad4497a496e3efb7690682caa5146ee063041433e85a9317740a228,-0.093957,51.493347
fa8ac04d5b5e779553f6a01acd9d8f8109c501438e49a5939a04e6afac8fe59d,-0.090848,51.437048
fde5c8a9159874eb4172e823d9a31dcff590eaad2a85b79fc5f47f426780e242,-0.139887,51.520127
